Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5
,,,,,,,,2390,11939,4747,2387,2479,16523
,,,,,,,,2391,11875,4717,2423,2493,16853
,,,,,,,,2392,11874,4721,2459,2489,17139
,,,,,,,,2393,11903,4725,2447,2529,17049
,,,,,,,,2394,11916,4747,2403,2575,16838
,,,,,,,,2395,11894,4737,2351,2572,16572
,,,,,,,,2396,12159,4876,2381,2546,16825
,,,,,,,,2397,11611,4703,2326,2443,16199
,,,,,,,,2398,10630,4302,2150,2270,14967
,,,,,,,,2399,9711,3915,1949,2155,13553
,,,,,,,,2400,9123,3694,1793,2101,12662
,,,,,,,,2401,8843,3584,1704,2056,12177
,,,,,,,,2402,8729,3536,1655,2042,11948
,,,,,,,,2403,8720,3535,1634,2067,11848
,,,,,,,,2404,8940,3650,1642,2157,11978
,,,,,,,,2405,9651,3949,1724,2336,12581
,,,,,,,,2406,10894,4489,1901,2503,13974
,,,,,,,,2407,11474,4841,1999,2503,14355
,,,,,,,,2408,11586,4913,2019,2512,14510
,,,,,,,,2409,11629,4875,2089,2527,14990
,,,,,,,,2410,11721,4859,2168,2553,15590
,,,,,,,,2411,11795,4838,2250,2529,15947
,,,,,,,,2412,11816,4815,2317,2526,16389
,,,,,,,,2413,11828,4793,2403,2501,16910
,,,,,,,,2414,11770,4735,2478,2511,17193
,,,,,,,,2415,11721,4691,2533,2507,17466
,,,,,,,,2416,11717,4698,2578,2508,17718
,,,,,,,,2417,11724,4709,2565,2551,17631
,,,,,,,,2418,11702,4736,2499,2578,17220
,,,,,,,,2419,11770,4747,2422,2621,16820
,,,,,,,,2420,12149,4897,2437,2584,17090
,,,,,,,,2421,11676,4740,2378,2467,16411
,,,,,,,,2422,10730,4328,2202,2296,15167
,,,,,,,,2423,9906,3945,1996,2199,13796
,,,,,,,,2424,9407,3724,1830,2139,12927
,,,,,,,,2425,9153,3633,1750,2113,12476
,,,,,,,,2426,9056,3591,1691,2101,12124
,,,,,,,,2427,9066,3615,1664,2136,11995
,,,,,,,,2428,9329,3727,1668,2227,11981
,,,,,,,,2429,10104,4031,1747,2406,12528
,,,,,,,,2430,11309,4558,1920,2583,13773
,,,,,,,,2431,11963,4875,2013,2637,14194
,,,,,,,,2432,11937,4949,2033,2627,14450
,,,,,,,,2433,11920,4924,2107,2615,14855
,,,,,,,,2434,11902,4898,2193,2571,15284
,,,,,,,,2435,11858,4876,2273,2528,15451
,,,,,,,,2436,11773,4847,2342,2534,15782
,,,,,,,,2437,11752,4832,2423,2534,16108
,,,,,,,,2438,11627,4774,2483,2490,16193
,,,,,,,,2439,11522,4742,2521,2510,16281
,,,,,,,,2440,11517,4761,2545,2527,16396
,,,,,,,,2441,11518,4774,2535,2518,16326
,,,,,,,,2442,11553,4783,2486,2534,16133
,,,,,,,,2443,11675,4774,2407,2574,15887
,,,,,,,,2444,12105,4933,2413,2558,16225
,,,,,,,,2445,11700,4778,2359,2425,15727
,,,,,,,,2446,10809,4354,2187,2247,14610
,,,,,,,,2447,9987,3968,1987,2143,13369
,,,,,,,,2448,9529,3760,1829,2086,12576
,,,,,,,,2449,9338,3658,1743,2073,12162
,,,,,,,,2450,9291,3607,1693,2084,11905
,,,,,,,,2451,9345,3608,1669,2082,11733
,,,,,,,,2452,9607,3676,1686,2149,11801
,,,,,,,,2453,10374,3959,1768,2365,12379
,,,,,,,,2454,11598,4473,1951,2565,13784
,,,,,,,,2455,12182,4844,2056,2591,14173
,,,,,,,,2456,12171,4968,2059,2608,14321
,,,,,,,,2457,12143,5013,2096,2606,14630
,,,,,,,,2458,12131,5091,2154,2568,14946
,,,,,,,,2459,12065,5090,2203,2556,15055
,,,,,,,,2460,11967,5081,2233,2556,15243
,,,,,,,,2461,11929,5070,2285,2559,15493
,,,,,,,,2462,11799,5018,2322,2548,15603
,,,,,,,,2463,11730,4968,2350,2579,15697
,,,,,,,,2464,11763,5014,2376,2598,15857
,,,,,,,,2465,11813,5065,2373,2627,15838
,,,,,,,,2466,11878,5065,2338,2624,15701
,,,,,,,,2467,11972,5035,2289,2620,15646
,,,,,,,,2468,12229,5130,2330,2589,16182
,,,,,,,,2469,11732,4900,2310,2445,15765
,,,,,,,,2470,10827,4469,2166,2261,14745
,,,,,,,,2471,9966,4084,1985,2154,13546
,,,,,,,,2472,9462,3851,1840,2080,12757
,,,,,,,,2473,9173,3737,1753,2031,12368
,,,,,,,,2474,9063,3664,1702,2016,12124
,,,,,,,,2475,9073,3644,1675,2025,12009
,,,,,,,,2476,9294,3719,1684,2068,12103
,,,,,,,,2477,9989,3974,1768,2264,12632
,,,,,,,,2478,11150,4486,1945,2470,13921
,,,,,,,,2479,11727,4845,2050,2598,14301
,,,,,,,,2480,11907,4933,2072,2622,14461
,,,,,,,,2481,12044,4946,2139,2612,14949
,,,,,,,,2482,12120,4948,2194,2621,15526
,,,,,,,,2483,12153,4931,2236,2595,15808
,,,,,,,,2484,12101,4918,2261,2587,16133
,,,,,,,,2485,12128,4928,2311,2574,16481
,,,,,,,,2486,12092,4894,2347,2556,16486
,,,,,,,,2487,11997,4848,2358,2555,16502
,,,,,,,,2488,11968,4845,2375,2536,16441
,,,,,,,,2489,11929,4783,2365,2537,16104
,,,,,,,,2490,11806,4674,2324,2537,15558
,,,,,,,,2491,11663,4592,2276,2525,15270
,,,,,,,,2492,11821,4701,2301,2482,15443
,,,,,,,,2493,11472,4610,2282,2339,15075
,,,,,,,,2494,10746,4299,2177,2191,14423
,,,,,,,,2495,9907,3948,2040,2073,13494
,,,,,,,,2496,9269,3695,1908,1988,12740
,,,,,,,,2497,8925,3546,1809,1968,12255
,,,,,,,,2498,8677,3438,1753,1935,11896
,,,,,,,,2499,8593,3381,1714,1929,11724
,,,,,,,,2500,8643,3399,1705,1994,11624
,,,,,,,,2501,8887,3495,1728,2073,11827
,,,,,,,,2502,9303,3660,1777,2162,12198
,,,,,,,,2503,9649,3840,1827,2264,12490
,,,,,,,,2504,10121,4132,1911,2332,12862
,,,,,,,,2505,10568,4328,2012,2360,13522
,,,,,,,,2506,10880,4452,2096,2364,14129
,,,,,,,,2507,11026,4518,2158,2352,14513
,,,,,,,,2508,11038,4536,2187,2339,14704
,,,,,,,,2509,11025,4555,2209,2309,14931
,,,,,,,,2510,10982,4521,2214,2287,14847
,,,,,,,,2511,10974,4509,2195,2324,14859
,,,,,,,,2512,11033,4563,2187,2322,14951
,,,,,,,,2513,11096,4555,2167,2344,14874
,,,,,,,,2514,10980,4426,2140,2346,14629
,,,,,,,,2515,11072,4366,2139,2401,14478
,,,,,,,,2516,11315,4428,2199,2394,14913
,,,,,,,,2517,10985,4286,2204,2316,14710
,,,,,,,,2518,10069,4034,2128,2188,14061
,,,,,,,,2519,9380,3769,2006,2062,13297
,,,,,,,,2520,8879,3604,1889,1972,12588
,,,,,,,,2521,8520,3465,1807,1930,12331
,,,,,,,,2522,8262,3384,1750,1868,11972
,,,,,,,,2523,8143,3314,1706,1881,11848
,,,,,,,,2524,8092,3305,1686,1903,11695
,,,,,,,,2525,8164,3367,1692,1952,11679
,,,,,,,,2526,8405,3500,1718,2026,11818
,,,,,,,,2527,8588,3617,1736,2098,11842
,,,,,,,,2528,9124,3851,1805,2177,12098
,,,,,,,,2529,9601,4026,1894,2246,12672
,,,,,,,,2530,10006,4154,1970,2290,13211
,,,,,,,,2531,10282,4241,2013,2321,13560
,,,,,,,,2532,10403,4260,2031,2348,13842
,,,,,,,,2533,10440,4232,2040,2356,14054
,,,,,,,,2534,10369,4185,2035,2346,13981
,,,,,,,,2535,10363,4173,2028,2363,13907
,,,,,,,,2536,10495,4211,2039,2404,14040
,,,,,,,,2537,10593,4300,2053,2477,14085
,,,,,,,,2538,10536,4332,2055,2498,14038
,,,,,,,,2539,10593,4429,2062,2525,13909
,,,,,,,,2540,11078,4576,2131,2465,14503
,,,,,,,,2541,10782,4434,2132,2361,14318
,,,,,,,,2542,9995,4119,2013,2207,13418
,,,,,,,,2543,9216,3778,1839,2120,12492
,,,,,,,,2544,8724,3582,1707,2054,11820
,,,,,,,,2545,8441,3464,1665,1991,11727
,,,,,,,,2546,8335,3427,1618,1969,11479
,,,,,,,,2547,8356,3441,1594,1991,11365
,,,,,,,,2548,8603,3549,1610,2088,11462
,,,,,,,,2549,9295,3842,1693,2272,12040
,,,,,,,,2550,10453,4352,1875,2476,13306
,,,,,,,,2551,11053,4672,1974,2545,13693
,,,,,,,,2552,11317,4768,1998,2581,14187
,,,,,,,,2553,11481,4789,2044,2605,14607
,,,,,,,,2554,11602,4804,2076,2589,15038
,,,,,,,,2555,11668,4808,2099,2555,15199
,,,,,,,,2556,11666,4800,2109,2547,15451
,,,,,,,,2557,11720,4786,2112,2539,15581
,,,,,,,,2558,11653,4726,2130,2546,15638
,,,,,,,,2559,11620,4673,2128,2536,15746
,,,,,,,,2560,11637,4681,2138,2561,15915
,,,,,,,,2561,11625,4680,2147,2591,15942
,,,,,,,,2562,11606,4673,2140,2620,15888
,,,,,,,,2563,11543,4656,2123,2611,15662
,,,,,,,,2564,11858,4820,2178,2587,15995
,,,,,,,,2565,11481,4732,2162,2423,15490
,,,,,,,,2566,10541,4328,2019,2260,14392
,,,,,,,,2567,9643,3952,1834,2156,13101
,,,,,,,,2568,9101,3741,1699,2107,12306
,,,,,,,,2569,8816,3631,1622,2076,11896
,,,,,,,,2570,8667,3585,1580,2076,11617
,,,,,,,,2571,8675,3591,1564,2076,11494
,,,,,,,,2572,8911,3682,1582,2178,11616
,,,,,,,,2573,9676,3980,1672,2352,12223
,,,,,,,,2574,10797,4490,1856,2506,13550
,,,,,,,,2575,11343,4797,1947,2562,13854
,,,,,,,,2576,11473,4860,1973,2569,14151
,,,,,,,,2577,11571,4853,2018,2554,14589
,,,,,,,,2578,11668,4833,2071,2540,15041
,,,,,,,,2579,11741,4824,2118,2500,15128
,,,,,,,,2580,11764,4810,2155,2486,15426
,,,,,,,,2581,11865,4823,2211,2486,15726
,,,,,,,,2582,11854,4810,2261,2469,15921
,,,,,,,,2583,11836,4790,2314,2449,16170
,,,,,,,,2584,11868,4802,2364,2489,16524
,,,,,,,,2585,11852,4795,2379,2504,16522
,,,,,,,,2586,11800,4767,2347,2512,16312
,,,,,,,,2587,11712,4741,2282,2548,15901
,,,,,,,,2588,12049,4892,2295,2491,16146
,,,,,,,,2589,11611,4762,2260,2366,15647
,,,,,,,,2590,10658,4343,2096,2217,14466
,,,,,,,,2591,9776,3923,1902,2074,13140
,,,,,,,,2592,9178,3689,1745,2000,12331
,,,,,,,,2593,8857,3553,1670,1957,11911
,,,,,,,,2594,8692,3475,1621,1931,11644
,,,,,,,,2595,8671,3463,1597,1910,11468
,,,,,,,,2596,8891,3530,1610,1977,11565
,,,,,,,,2597,9559,3782,1688,2179,12193
,,,,,,,,2598,10659,4257,1863,2397,13495
,,,,,,,,2599,11225,4589,1952,2476,13805
,,,,,,,,2600,11439,4731,1981,2504,14038
,,,,,,,,2601,11596,4821,2033,2519,14398
,,,,,,,,2602,11696,4890,2087,2532,14818
,,,,,,,,2603,11788,4935,2139,2526,15012
,,,,,,,,2604,11905,4965,2187,2512,15337
,,,,,,,,2605,12052,5016,2255,2505,15775
,,,,,,,,2606,12129,4997,2318,2496,16066
,,,,,,,,2607,12180,4990,2378,2512,16442
,,,,,,,,2608,12293,5049,2450,2530,16880
,,,,,,,,2609,12384,5065,2483,2542,17047
,,,,,,,,2610,12297,5037,2463,2553,16900
,,,,,,,,2611,12122,4971,2379,2562,16313
,,,,,,,,2612,12395,5085,2379,2536,16480
,,,,,,,,2613,11956,4939,2329,2429,16002
,,,,,,,,2614,10974,4500,2149,2238,14784
,,,,,,,,2615,9968,4060,1942,2115,13398
,,,,,,,,2616,9351,3796,1784,2017,12459
,,,,,,,,2617,8990,3655,1694,1999,11947
,,,,,,,,2618,8777,3574,1637,1991,11668
,,,,,,,,2619,8733,3555,1608,1990,11499
,,,,,,,,2620,8894,3626,1618,2083,11610
,,,,,,,,2621,9535,3877,1695,2281,12256
,,,,,,,,2622,10611,4368,1867,2484,13534
,,,,,,,,2623,11207,4721,1954,2552,13867
,,,,,,,,2624,11486,4875,1987,2565,14043
,,,,,,,,2625,11680,4956,2050,2569,14474
,,,,,,,,2626,11872,5015,2124,2574,14990
,,,,,,,,2627,12033,5020,2182,2543,15298
,,,,,,,,2628,12148,4966,2221,2545,15637
,,,,,,,,2629,12334,4938,2293,2553,16139
,,,,,,,,2630,12401,4861,2357,2557,16515
,,,,,,,,2631,12441,4783,2410,2574,16792
,,,,,,,,2632,12508,4789,2466,2601,17216
,,,,,,,,2633,12432,4810,2471,2643,17091
,,,,,,,,2634,12341,4852,2426,2659,16748
,,,,,,,,2635,12244,4848,2348,2627,16253
,,,,,,,,2636,12386,4913,2366,2594,16509
,,,,,,,,2637,11857,4742,2330,2480,15952
,,,,,,,,2638,10850,4362,2170,2305,14798
,,,,,,,,2639,9853,3986,1976,2161,13520
,,,,,,,,2640,9208,3776,1822,2092,12689
,,,,,,,,2641,8884,3652,1741,2060,12261
,,,,,,,,2642,8704,3598,1685,2019,11946
,,,,,,,,2643,8668,3594,1654,2027,11717
,,,,,,,,2644,8885,3681,1658,2109,11686
,,,,,,,,2645,9489,3923,1740,2263,12144
,,,,,,,,2646,10567,4382,1906,2471,13298
,,,,,,,,2647,11247,4707,1997,2524,13676
,,,,,,,,2648,11515,4793,2034,2564,13996
,,,,,,,,2649,11674,4791,2095,2562,14441
,,,,,,,,2650,11788,4786,2161,2568,14884
,,,,,,,,2651,11791,4772,2205,2498,14996
,,,,,,,,2652,11721,4728,2210,2487,15075
,,,,,,,,2653,11663,4715,2218,2474,15193
,,,,,,,,2654,11552,4655,2215,2431,15147
,,,,,,,,2655,11441,4578,2201,2424,15135
,,,,,,,,2656,11417,4563,2200,2407,15146
,,,,,,,,2657,11346,4556,2192,2402,15046
,,,,,,,,2658,11232,4520,2155,2433,14815
,,,,,,,,2659,11131,4461,2109,2445,14549
,,,,,,,,2660,11401,4570,2122,2416,14799
,,,,,,,,2661,11183,4540,2112,2347,14560
,,,,,,,,2662,10553,4238,2004,2187,13890
,,,,,,,,2663,9824,3890,1865,2084,12978
,,,,,,,,2664,9294,3686,1732,2021,12262
,,,,,,,,2665,9034,3565,1663,1975,11888
,,,,,,,,2666,8894,3480,1607,1967,11533
,,,,,,,,2667,8891,3453,1573,1960,11389
,,,,,,,,2668,8994,3474,1562,1986,11296
,,,,,,,,2669,9283,3520,1585,2073,11503
,,,,,,,,2670,9659,3691,1633,2165,11909
,,,,,,,,2671,10033,3869,1680,2264,12187
,,,,,,,,2672,10375,4100,1768,2328,12730
,,,,,,,,2673,10578,4220,1842,2384,13143
,,,,,,,,2674,10693,4302,1899,2384,13400
,,,,,,,,2675,10666,4301,1942,2383,13443
,,,,,,,,2676,10525,4263,1967,2355,13561
,,,,,,,,2677,10410,4234,1991,2323,13571
,,,,,,,,2678,10333,4201,2023,2325,13577
,,,,,,,,2679,10342,4193,2057,2331,13769
,,,,,,,,2680,10436,4213,2108,2373,13986
,,,,,,,,2681,10546,4228,2144,2362,14291
,,,,,,,,2682,10498,4189,2147,2355,14261
,,,,,,,,2683,10551,4184,2116,2384,14069
,,,,,,,,2684,10968,4312,2135,2403,14519
,,,,,,,,2685,10771,4283,2117,2324,14322
,,,,,,,,2686,10161,4047,2009,2206,13481
,,,,,,,,2687,9454,3775,1861,2098,12626
,,,,,,,,2688,8975,3555,1739,2040,11928
,,,,,,,,2689,8661,3406,1644,1978,11462
,,,,,,,,2690,8508,3336,1586,1978,11141
,,,,,,,,2691,8478,3315,1554,1985,10962
,,,,,,,,2692,8543,3339,1538,1992,10885
,,,,,,,,2693,8757,3409,1540,2057,10965
,,,,,,,,2694,8930,3495,1566,2119,11179
,,,,,,,,2695,9217,3624,1581,2179,11314
,,,,,,,,2696,9632,3854,1667,2175,11986
,,,,,,,,2697,9975,4002,1760,2205,12423
,,,,,,,,2698,10127,4075,1846,2284,12690
,,,,,,,,2699,10252,4104,1927,2251,12859
,,,,,,,,2700,10278,4120,2006,2230,13236
,,,,,,,,2701,10220,4092,2093,2216,13522
,,,,,,,,2702,10124,4053,2167,2207,13684
,,,,,,,,2703,10118,4045,2240,2199,13913
,,,,,,,,2704,10248,4078,2310,2241,14214
,,,,,,,,2705,10477,4136,2350,2307,14541
,,,,,,,,2706,10574,4165,2341,2332,14571
,,,,,,,,2707,10740,4218,2299,2402,14527
,,,,,,,,2708,11244,4399,2323,2414,15101
,,,,,,,,2709,11022,4382,2299,2313,14879
,,,,,,,,2710,10311,4092,2146,2164,13782
,,,,,,,,2711,9559,3756,1941,2083,12658
,,,,,,,,2712,9130,3545,1781,2028,11884
,,,,,,,,2713,8900,3430,1678,1996,11402
,,,,,,,,2714,8886,3424,1623,1993,11139
,,,,,,,,2715,8990,3446,1595,2017,11039
,,,,,,,,2716,9328,3596,1603,2119,11202
,,,,,,,,2717,10140,3897,1685,2350,11857
,,,,,,,,2718,11290,4358,1851,2544,13311
,,,,,,,,2719,11872,4683,1931,2629,13819
,,,,,,,,2720,11933,4759,1975,2671,14151
,,,,,,,,2721,11958,4754,2036,2622,14456
,,,,,,,,2722,11954,4799,2092,2583,14788
,,,,,,,,2723,11954,4809,2160,2563,14807
,,,,,,,,2724,11904,4821,2200,2551,15034
,,,,,,,,2725,11836,4846,2255,2527,15203
,,,,,,,,2726,11736,4829,2301,2518,15252
,,,,,,,,2727,11671,4826,2352,2562,15472
,,,,,,,,2728,11707,4852,2407,2607,15729
,,,,,,,,2729,11753,4866,2429,2660,15833
,,,,,,,,2730,11731,4863,2403,2668,15830
,,,,,,,,2731,11705,4812,2329,2631,15518
,,,,,,,,2732,12002,4898,2334,2583,15797
,,,,,,,,2733,11699,4789,2289,2429,15416
,,,,,,,,2734,10789,4369,2118,2215,14279
,,,,,,,,2735,9933,3958,1913,2053,13033
,,,,,,,,2736,9437,3710,1762,1957,12278
,,,,,,,,2737,9150,3575,1677,1933,11872
,,,,,,,,2738,9031,3505,1629,1935,11653
,,,,,,,,2739,8992,3473,1606,1953,11554
,,,,,,,,2740,9238,3525,1617,2051,11689
,,,,,,,,2741,9959,3792,1692,2297,12357
,,,,,,,,2742,11028,4213,1865,2476,13739
,,,,,,,,2743,11610,4553,1944,2557,14088
,,,,,,,,2744,11730,4689,1987,2560,14245
,,,,,,,,2745,11810,4765,2054,2554,14485
,,,,,,,,2746,11886,4871,2131,2580,14790
,,,,,,,,2747,12017,4948,2210,2540,15031
,,,,,,,,2748,12158,5038,2277,2548,15420
,,,,,,,,2749,12410,5144,2361,2571,15973
,,,,,,,,2750,12576,5218,2441,2591,16329
,,,,,,,,2751,12731,5320,2525,2629,16845
,,,,,,,,2752,12978,5449,2611,2654,17398
,,,,,,,,2753,13107,5519,2636,2640,17858
,,,,,,,,2754,13147,5496,2602,2644,17758
,,,,,,,,2755,13012,5400,2514,2603,17241
,,,,,,,,2756,13146,5394,2492,2574,17421
,,,,,,,,2757,12735,5267,2443,2445,16973
,,,,,,,,2758,11723,4801,2260,2253,15643
,,,,,,,,2759,10683,4321,2039,2104,14129
,,,,,,,,2760,9981,4013,1871,2028,13210
,,,,,,,,2761,9480,3802,1771,2004,12551
,,,,,,,,2762,9241,3707,1714,1985,12248
,,,,,,,,2763,9151,3656,1687,1991,12088
,,,,,,,,2764,9303,3716,1695,2062,12197
,,,,,,,,2765,9928,3949,1777,2238,12781
,,,,,,,,2766,10906,4399,1944,2468,14007
,,,,,,,,2767,11581,4763,2025,2580,14406
,,,,,,,,2768,12040,4935,2070,2612,14649
,,,,,,,,2769,12442,5050,2148,2638,15302
,,,,,,,,2770,12876,5220,2255,2664,16047
,,,,,,,,2771,13285,5394,2356,2668,16662
,,,,,,,,2772,13718,5534,2456,2712,17275
,,,,,,,,2773,14161,5642,2575,2712,18136
,,,,,,,,2774,14490,5685,2682,2680,18763
,,,,,,,,2775,14725,5723,2764,2667,19227
,,,,,,,,2776,14960,5744,2831,2685,19708
,,,,,,,,2777,14980,5702,2841,2700,19725
,,,,,,,,2778,14791,5597,2782,2682,19432
,,,,,,,,2779,14365,5405,2669,2609,18693
,,,,,,,,2780,14229,5332,2636,2560,18548
,,,,,,,,2781,13680,5166,2587,2463,17939
,,,,,,,,2782,12477,4668,2401,2271,16553
,,,,,,,,2783,11293,4208,2175,2141,15068
,,,,,,,,2784,10484,3911,1988,2065,14080
,,,,,,,,2785,9993,3776,1876,2011,13443
,,,,,,,,2786,9618,3656,1808,1990,13049
,,,,,,,,2787,9399,3596,1770,1996,12801
,,,,,,,,2788,9471,3618,1764,2052,12848
,,,,,,,,2789,10039,3814,1837,2225,13394
,,,,,,,,2790,10941,4205,2000,2431,14494
,,,,,,,,2791,11631,4539,2078,2543,14944
,,,,,,,,2792,12148,4709,2123,2569,15242
,,,,,,,,2793,12519,4815,2207,2572,15931
,,,,,,,,2794,12931,4915,2305,2577,16700
,,,,,,,,2795,13312,5010,2404,2553,17229
,,,,,,,,2796,13567,5044,2494,2578,17817
,,,,,,,,2797,13812,5087,2599,2570,18572
,,,,,,,,2798,13818,5095,2686,2576,18944
,,,,,,,,2799,13684,5069,2741,2586,19166
,,,,,,,,2800,13594,5052,2770,2592,19343
,,,,,,,,2801,13342,4998,2746,2590,18998
,,,,,,,,2802,13024,4911,2654,2615,18352
,,,,,,,,2803,12635,4811,2553,2606,17690
,,,,,,,,2804,12752,4886,2534,2541,17738
,,,,,,,,2805,12360,4781,2480,2447,17223
,,,,,,,,2806,11383,4397,2310,2268,15984
,,,,,,,,2807,10416,3983,2112,2140,14592
,,,,,,,,2808,9731,3710,1944,2042,13663
,,,,,,,,2809,9415,3544,1842,2002,13100
,,,,,,,,2810,9196,3468,1785,1973,12788
,,,,,,,,2811,9119,3440,1747,2010,12665
,,,,,,,,2812,9296,3495,1740,2086,12729
,,,,,,,,2813,9888,3714,1808,2321,13284
,,,,,,,,2814,10874,4137,1959,2538,14383
,,,,,,,,2815,11535,4479,2035,2596,14761
,,,,,,,,2816,11851,4638,2086,2638,15048
,,,,,,,,2817,12014,4706,2155,2610,15719
,,,,,,,,2818,12192,4763,2233,2601,16399
,,,,,,,,2819,12281,4778,2312,2572,16746
,,,,,,,,2820,12244,4769,2379,2568,17221
,,,,,,,,2821,12277,4769,2461,2569,17734
,,,,,,,,2822,12272,4728,2533,2561,18053
,,,,,,,,2823,12175,4671,2590,2594,18221
,,,,,,,,2824,12184,4662,2640,2611,18391
,,,,,,,,2825,12093,4659,2638,2636,18276
,,,,,,,,2826,11929,4633,2567,2633,17690
,,,,,,,,2827,11740,4581,2465,2620,16884
,,,,,,,,2828,11925,4588,2429,2545,16626
,,,,,,,,2829,11516,4463,2394,2442,16336
,,,,,,,,2830,10797,4181,2265,2283,15519
,,,,,,,,2831,10002,3863,2106,2171,14424
,,,,,,,,2832,9419,3640,1950,2072,13534
,,,,,,,,2833,9118,3518,1842,2032,13109
,,,,,,,,2834,8864,3437,1768,1971,12737
,,,,,,,,2835,8733,3405,1724,1970,12494
,,,,,,,,2836,8749,3410,1698,2020,12370
,,,,,,,,2837,8975,3499,1702,2115,12541
,,,,,,,,2838,9239,3646,1735,2212,12586
,,,,,,,,2839,9624,3833,1768,2302,12910
,,,,,,,,2840,10161,4083,1874,2378,13329
,,,,,,,,2841,10573,4205,1996,2429,14076
,,,,,,,,2842,10822,4270,2108,2442,14731
,,,,,,,,2843,10948,4264,2202,2437,15249
,,,,,,,,2844,10985,4209,2277,2421,15843
,,,,,,,,2845,10991,4172,2347,2430,16149
,,,,,,,,2846,11025,4132,2401,2395,16381
,,,,,,,,2847,11073,4124,2443,2385,16600
,,,,,,,,2848,11154,4142,2472,2402,16821
,,,,,,,,2849,11165,4158,2461,2413,16747
,,,,,,,,2850,11024,4129,2395,2401,16316
,,,,,,,,2851,11044,4140,2328,2419,15743
,,,,,,,,2852,11350,4261,2342,2412,16051
,,,,,,,,2853,11072,4257,2311,2335,15756
,,,,,,,,2854,10491,4048,2201,2195,14886
,,,,,,,,2855,9747,3758,2053,2056,13987
,,,,,,,,2856,9152,3527,1922,1978,13266
,,,,,,,,2857,8773,3378,1829,1918,12731
,,,,,,,,2858,8574,3295,1759,1876,12344
,,,,,,,,2859,8483,3265,1710,1883,12096
,,,,,,,,2860,8484,3271,1686,1883,11957
,,,,,,,,2861,8594,3323,1685,1961,12053
,,,,,,,,2862,8822,3420,1697,2027,12062
,,,,,,,,2863,9123,3545,1709,2105,12219
,,,,,,,,2864,9637,3790,1804,2174,12707
,,,,,,,,2865,10051,3967,1913,2202,13425
,,,,,,,,2866,10326,4085,2021,2256,14051
,,,,,,,,2867,10591,4187,2103,2268,14626
,,,,,,,,2868,10776,4237,2190,2254,15180
,,,,,,,,2869,10795,4228,2271,2239,15552
,,,,,,,,2870,10778,4203,2325,2240,15757
,,,,,,,,2871,10849,4188,2372,2262,16048
,,,,,,,,2872,11059,4215,2417,2316,16318
,,,,,,,,2873,11247,4296,2430,2334,16485
,,,,,,,,2874,11256,4308,2398,2370,16241
,,,,,,,,2875,11326,4334,2360,2412,15949
,,,,,,,,2876,11624,4438,2390,2430,16391
,,,,,,,,2877,11295,4368,2376,2309,16170
,,,,,,,,2878,10485,4072,2244,2127,15114
,,,,,,,,2879,9636,3756,2055,2052,13971
,,,,,,,,2880,9106,3546,1907,1971,13147
,,,,,,,,2881,8775,3417,1826,1975,12826
,,,,,,,,2882,8632,3373,1773,1958,12558
,,,,,,,,2883,8626,3374,1752,1979,12423
,,,,,,,,2884,8860,3478,1764,2076,12479
,,,,,,,,2885,9528,3752,1854,2273,13019
,,,,,,,,2886,10645,4207,2022,2486,14253
,,,,,,,,2887,11312,4578,2109,2568,14772
,,,,,,,,2888,11625,4698,2158,2584,15014
,,,,,,,,2889,11864,4717,2228,2562,15681
,,,,,,,,2890,12079,4746,2309,2566,16421
,,,,,,,,2891,12247,4762,2389,2552,16944
,,,,,,,,2892,12400,4767,2451,2535,17477
,,,,,,,,2893,12495,4789,2509,2533,18115
,,,,,,,,2894,12509,4778,2567,2530,18455
,,,,,,,,2895,12496,4787,2618,2544,18756
,,,,,,,,2896,12635,4808,2662,2585,19129
,,,,,,,,2897,12606,4818,2665,2631,19054
,,,,,,,,2898,12501,4811,2619,2580,18755
,,,,,,,,2899,12247,4760,2546,2532,18095
,,,,,,,,2900,12429,4838,2538,2527,18143
,,,,,,,,2901,12084,4805,2496,2399,17546
,,,,,,,,2902,11117,4397,2324,2202,16360
,,,,,,,,2903,10137,3976,2122,1969,14890
,,,,,,,,2904,9504,3712,1949,1897,13814
,,,,,,,,2905,9079,3541,1849,1888,13098
,,,,,,,,2906,8885,3475,1782,1852,12646
,,,,,,,,2907,8831,3469,1749,1879,12432
,,,,,,,,2908,9001,3552,1755,1974,12502
,,,,,,,,2909,9601,3819,1834,2158,13040
